201	6	21	6.65	26.60
202	6	22	6.65	27.93
203	6	23	6.65	29.26
204	6	24	6.65	30.59
205	6	25	6.65	31.92
206	6	26	6.65	33.25
207	6	27	6.65	34.58
208	6	28	6.65	35.91
209	6	29	6.65	37.24
210	6	30	6.65	38.57
211	6	31	6.65	39.90
212	6	32	6.65	41.23
213	6	33	6.65	42.56
214	6	34	6.65	43.89
215	6	35	6.65	45.22
216	6	36	6.65	46.55
217	7	1	7.98	0.00
218	7	2	7.98	1.33
219	7	3	7.98	2.66
220	7	4	7.98	3.99
221	7	5	7.98	5.32
222	7	6	7.98	6.65
223	7	7	7.98	7.98
224	7	8	7.98	9.31
225	7	9	7.98	10.64
226	7	10	7.98	11.97
227	7	11	7.98	13.30
228	7	12	7.98	14.63
229	7	13	7.98	15.96
230	7	14	7.98	17.29
231	7	15	7.98	18.62
232	7	16	7.98	19.95
233	7	17	7.98	21.28
234	7	18	7.98	22.61
235	7	19	7.98	23.94
236	7	20	7.98	25.27
237	7	21	7.98	26.60
238	7	22	7.98	27.93
239	7	23	7.98	29.26
240	7	24	7.98	30.59
241	7	25	7.98	31.92
242	7	26	7.98	33.25
243	7	27	7.98	34.58
244	7	28	7.98	35.91
245	7	29	7.98	37.24
246	7	30	7.98	38.57
247	7	31	7.98	39.90
248	7	32	7.98	41.23
249	7	33	7.98	42.56
250	7	34	7.98	43.89
251	7	35	7.98	45.22
252	7	36	7.98	46.55
253	8	1	9.31	0.00
254	8	2	9.31	1.33
255	8	3	9.31	2.66
256	8	4	9.31	3.99
257	8	5	9.31	5.32
258	8	6	9.31	6.65
259	8	7	9.31	7.98
260	8	8	9.31	9.31
261	8	9	9.31	10.64
262	8	10	9.31	11.97
263	8	11	9.31	13.30
264	8	12	9.31	14.63
265	8	13	9.31	15.96
266	8	14	9.31	17.29
267	8	15	9.31	18.62
268	8	16	9.31	19.95
269	8	17	9.31	21.28
270	8	18	9.31	22.61
271	8	19	9.31	23.94
272	8	20	9.31	25.27
273	8	21	9.31	26.60
274	8	22	9.31	27.93
275	8	23	9.31	29.26
276	8	24	9.31	30.59
277	8	25	9.31	31.92
278	8	26	9.31	33.25
279	8	27	9.31	34.58
280	8	28	9.31	35.91
281	8	29	9.31	37.24
282	8	30	9.31	38.57
283	8	31	9.31	39.90
284	8	32	9.31	41.23
285	8	33	9.31	42.56
286	8	34	9.31	43.89
287	8	35	9.31	45.22
288	8	36	9.31	46.55
289	9	1	10.64	0.00
290	9	2	10.64	1.33
291	9	3	10.64	2.66
292	9	4	10.64	3.99
293	9	5	10.64	5.32
294	9	6	10.64	6.65
295	9	7	10.64	7.98
296	9	8	10.64	9.31
297	9	9	10.64	10.64
298	9	10	10.64	11.97
299	9	11	10.64	13.30
300	9	12	10.64	14.63
301	9	13	10.64	15.96
302	9	14	10.64	17.29
303	9	15	10.64	18.62
304	9	16	10.64	19.95
305	9	17	10.64	21.28
306	9	18	10.64	22.61
307	9	19	10.64	23.94
308	9	20	10.64	25.27
309	9	21	10.64	26.60
310	9	22	10.64	27.93
311	9	23	10.64	29.26
312	9	24	10.64	30.59
313	9	25	10.64	31.92
314	9	26	10.64	33.25
315	9	27	10.64	34.58
316	9	28	10.64	35.91
317	9	29	10.64	37.24
318	9	30	10.64	38.57
319	9	31	10.64	39.90
320	9	32	10.64	41.23
321	9	33	10.64	42.56
322	9	34	10.64	43.89
323	9	35	10.64	45.22
324	9	36	10.64	46.55
325	10	1	11.97	0.00
326	10	2	11.97	1.33
327	10	3	11.97	2.66
328	10	4	11.97	3.99
329	10	5	11.97	5.32
330	10	6	11.97	6.65
331	10	7	11.97	7.98
332	10	8	11.97	9.31
333	10	9	11.97	10.64
334	10	10	11.97	11.97
335	10	11	11.97	13.30
336	10	12	11.97	14.63
337	10	13	11.97	15.96
338	10	14	11.97	17.29
339	10	15	11.97	18.62
340	10	16	11.97	19.95
341	10	17	11.97	21.28
342	10	18	11.97	22.61
343	10	19	11.97	23.94
344	10	20	11.97	25.27
345	10	21	11.97	26.60
346	10	22	11.97	27.93
347	10	23	11.97	29.26
348	10	24	11.97	30.59
349	10	25	11.97	31.92
350	10	26	11.97	33.25
351	10	27	11.97	34.58
352	10	28	11.97	35.91
353	10	29	11.97	37.24
354	10	30	11.97	38.57
355	10	31	11.97	39.90
356	10	32	11.97	41.23
357	10	33	11.97	42.56
358	10	34	11.97	43.89
359	10	35	11.97	45.22
360	10	36	11.97	46.55
361	11	1	13.30	0.00
362	11	2	13.30	1.33
363	11	3	13.30	2.66
364	11	4	13.30	3.99
365	11	5	13.30	5.32
366	11	6	13.30	6.65
367	11	7	13.30	7.98
368	11	8	13.30	9.31
369	11	9	13.30	10.64
370	11	10	13.30	11.97
371	11	11	13.30	13.30
372	11	12	13.30	14.63
373	11	13	13.30	15.96
374	11	14	13.30	17.29
375	11	15	13.30	18.62
376	11	16	13.30	19.95
377	11	17	13.30	21.28
378	11	18	13.30	22.61
379	11	19	13.30	23.94
380	11	20	13.30	25.27
381	11	21	13.30	26.60
382	11	22	13.30	27.93
383	11	23	13.30	29.26
384	11	24	13.30	30.59
385	11	25	13.30	31.92
386	11	26	13.30	33.25
387	11	27	13.30	34.58
388	11	28	13.30	35.91
389	11	29	13.30	37.24
390	11	30	13.30	38.57
391	11	31	13.30	39.90
392	11	32	13.30	41.23
393	11	33	13.30	42.56
394	11	34	13.30	43.89
395	11	35	13.30	45.22
396	11	36	13.30	46.55
397	12	1	14.63	0.00
398	12	2	14.63	1.33
399	12	3	14.63	2.66
400	12	4	14.63	3.99
401	12	5	14.63	5.32
402	12	6	14.63	6.65
403	12	7	14.63	7.98
404	12	8	14.63	9.31
